id_plano_trabalho,situacao_plano_trabalho,ind_orcamento_proprio_plano_trabalho,data_inicio_execucao_plano_trabalho,data_fim_execucao_plano_trabalho,prazo_execucao_meses_plano_trabalho,id_plano_acao,classificacao_orcamentaria_pt,ind_justificativa_prorrogacao_atraso_pt,ind_justificativa_prorrogacao_paralizacao_pt,justificativa_prorrogacao_pt,uf_beneficiario_plano_acao
9369,Enviado para Análise,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,71177,"57100.15.451.3322.1.3162.1484 - 4.4.90 - RECUPERAÇÃO DA PAVIMENTAÇÃO ASFALTICA DA AVENIDA 01 - LOTEAMENTO RECIFE 
57.100.15.451.3322.1.3162.1623- 4.4.9O - IMPLANTAÇÃO DA PAVIMENTAÇÃO DE VIA ENTRE A ORLA 2 E DISTRITO INDUSTRIAL
57.100.15.451.3322.1.3162.1623- 4.4.90 - RECAPEAMENTO DE VIA NO PERIMETRO IRRIGADO NILO COELHO - N4 - RUA A 
57100.15.451.3014.1.3146.1625- 4.4.90 - CONSTRUÇÃO DE PRAÇAS NO CENTRO E BAIRROS DE PETROLINA 
57100.15.451.3322.1.3162.1623- 4.4.90 - IMPLANTAÇÃO DE DRENAGEM E PAVIMENTAÇÃO EM TSD E PARALELO EM DIVERSAS RUAS
",False,False,,
27114,Enviado para Análise,Sim,2023-10-02T00:00:00,2027-10-02T00:00:00,48,37979,"DOTAÇÃO 698/ Projeto Atividade: 26.782.0363.1.011.0000 - INFRAESTRUTURA RODOVIÁRIA LOCAL – PAVIMENTAÇÃO E OBRAS D´ARTE

DOTAÇÃO 746/Projeto Atividade: 25.452.0351.2.070.0000 - GESTÃO E CONTROLE DOS SERVIÇOS DE ILUMINAÇÃO PÚBLICA
",False,False,,
17842,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,16307,"Custeio 
GND3",False,False,,
18953,Enviado para Análise,Sim,2021-09-24T00:00:00,2025-09-24T00:00:00,48,11597,"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:

Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa.
§ 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos:
I - o superavit financeiro apurado em balanço patrimonial do exercício anterior;
II - os provenientes de excesso de arrecadação;

A arrecadação dos recursos foi registrada nas seguintes classificações:


•	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00
•	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00
•	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16

Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.

Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente.
",False,False,,
10716,Enviado para Análise,Sim,2024-06-25T00:00:00,2025-12-25T00:00:00,18,66860,"6783 - CREDITO ORÇAMENTARIO
06.02 - FUNDO MUNICIPAL DE SAUDE
103010109 - SAÚDE
1025000 - AQUISIÇÃO DE MATERIAL PERMANENTE
4.4.90.52.00.00.00 - MATERIAL PERMANENTE",False,False,,
1104,Enviado para Análise,Sim,2024-06-25T00:00:00,2027-06-25T00:00:00,36,71774,"Órgão: 09 - Secretaria Municipal de Obras, Urbanismo e Viação.
Unidade: 1091 – Pavimentação.
Rubrica: 4490 51 00 00 00 00 1700 – Obras e Instalações
PAVIMENTAÇÃO COM PEDRAS IRREGULARES DE BASALTO RUA 21 DE ABRIL 
",False,False,,
2365,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,18307,"Construção, ampliação e reforma de ginásios de esporte
0804.27.812.01120.1055.4490.51

Promoção da agricultura
0501.20.606.0107.101.449052
",False,False,,
16745,Enviado para Análise,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,33461,"05 DEPARTAMENTO DE OBRAS E VIAÇÃO E SERVIÇOS
001 DIVISÃO DE OBRAS
15.451.0011.1044 RECUPERAÇÃO E PAVIMENTAÇÃO DE VIAS URBANAS E CALÇADAS
00425.4.4.90.51.00.00 504 OBRAS E INSTALAÇÕES
00457.4.4.90.51.00.00 807 OBRAS E INSTALAÇÕES
",False,False,,
16622,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,10418,"Unidade gestora: 1 - Prefeitura Municipal de Campo Erê 
Órgão orçamentário: 7000 - SEC MUN. DA CIDADE E DESENVOLVIMENTO 
Unidade orçamentária: 7001 - SEC MUN. DA CIDADE E DESENVOLVIMENTO
Função: 15 - Urbanismo 
Subfunção: 451 - Infra-Estrutura Urbana 
Programa: 1501 - URBANIZAÇÃO DE VIAS 
Ação: 1.69 - PAVIMENTAÇÃO DE RUAS E PASSEIOS 
Despesa 7312 4.4.90.00.00 Aplicações Diretas 
Fonte de recurso: 178 Emenda Parlamentar Individual",False,False,,
28206,Enviado para Análise,Sim,2020-06-26T00:00:00,2021-02-26T00:00:00,8,3755,"142244905100/0124000
150344905100/0124000
",False,False,,BA
3409,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,72880,501 OUTROS RECURSOS NÃO VINCULADOS,False,False,,
2771,Em Complementação,Sim,2023-12-11T00:00:00,2025-12-11T00:00:00,24,33397,"Obras de infra estrutura urbana 4.4.90.39.00.2.03.00.15.451.0006.1.0008;
Obras de infra estrutura urbana 4.4.90.51.00.2.03.00.15.451.0006.1.0008,
Desenvolvimento da Iluminação Pública 4.4.90.39.00.2.03.00.15.452.0006.2.0024;
",False,False,,
17667,APROVADO,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,37043,"06 - Secretaria de Transporte e Urbanismo
06.01 - Divisão de Urbanismo
15.452.0022 - Serviços de Utilidade Publica
1.049 - Construção e Reconstrução de Pontes, Muros e Bueiros
4.4.90.00.00.00.00.00.5078 - Aplicações Diversas06 - Secretaria de Transporte e Urbanismo",False,False,,
25491,Enviado para Análise,Sim,2023-12-11T00:00:00,2024-06-11T00:00:00,6,37328,"ÓRGÃO: 02 EXECUTIVO
UNIDADE: 05 SECRETARIA DE MUNICIPAL DE INFRAESTRUTURA
SUBUNIDADE: 01 DEPARTAMENTO DE LIMPEZA E OBRAS PÚBLICAS
FUNÇÃO: 15 URBANISMO
SUBFUNÇÃO: 451 INFRA-ESTRUTURA URBANA
PROGRAMA: 0501 VIAS E LOGRADOUROS
PROJETO/ATIVIDADE: 3.011 PAVIMENTAÇÃO, CALÇAMENTO E AMPLIAÇÃO DE VIAS PÚBLICAS
NATUREZA: 4.4.90.51.01 OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO",False,False,,
27033,Enviado para Análise,Sim,2023-12-26T00:00:00,2026-12-26T00:00:00,36,42120,AQUISIÇÃO MATERIAL PERMANENTE,False,False,,
15162,Enviado para Análise,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,71808,449052,False,False,,
14377,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,73631,"Os recursos oriundos desta emenda parlamentar especial foram inseridos no orçamento junto à Lei nº. 2.152, de 12 de Junho de 2024, com a seguinte classificação orçamentária:

02.07 - SETOR DE OBRAS E SERVIÇOS P´ÚBLICOS
02.07.01 - SETOR DE OBRAS E SERVIÇOS PÚBLICOS
15.452.0009.1.005 - Obras Públicas
4.4.90.51 - Obras e Instalações.
R$ 400.000,00 - FONTE FEDERAL 05",False,False,,
12292,APROVADO,Sim,2020-06-26T00:00:00,2023-06-26T00:00:00,36,3455,"
09.01.00 4.4.90.52.35 16.482.5001 2020
12.01 .00 4.4.90.51.00 15.451.5003.1070
",False,False,,SP
24422,Em Complementação,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,38083,"Cod.Red.       Un.Org.    Proj./Ativ.      Elemento Despesa           Compl.do Elemento         Saldo Disponivel        Valor Previsto
1171                10.03        1.017             4.4.90.51.00.00.00.00      4.4.90.51.02.01.00.00       400.000,00                  399.132,49
Tota l Previsto: 399.132,49",False,False,,
7607,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,14587,"Programa de Trabalho: 2.009 – Manutenção da Secretaria Municipal de 
Obras Transporte e Urbanismo
Elemento de Despesa: 3.3.90.30.00 – Material de consumo
Código Reduzido: 197
Fontes de Recurso: 501/706
Programa de Trabalho: 2.009 – Manutenção da Secretaria Municipal de 
Obras Transporte e Urbanismo
Elemento de Despesa: 3.3.90.30.00 – Material de consumo
Código Reduzido: 199
Fontes de Recurso: 706

04. SECRETARIA MUNICIPAL DE PLANEJAMENTO
01. GABINETE DA SECRETARIA MUNICIPAL DE PLANEJAMENTO
1.112 - TRANSFERÊNCIA ESPECIAL 
4.4.90.51.00.00 - OBRAS E INSTALAÇÕES
FONTE: 706
CÓDIGO REDUZIDO; 346
",False,False,,
5136,APROVADO,Sim,2020-06-26T00:00:00,2022-06-26T00:00:00,24,4329,"05 - SEC MUN DE OBRAS E VIACAO
02 - DIV MUN SERVIÇOS URBANOSD
1.010 - Pavimentação e ou calçamento
44.90.51.00.05.02 - OBRAS E INSTALAÇÕES",False,False,,
6575,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,73462,"obras e infraestrutura urbana, equipamentos e materiais permanentes, desporto e laser ",False,False,,
29767,Enviado para Análise,Sim,2022-07-01T00:00:00,2024-07-01T00:00:00,24,15322,3.3.90.30.00,False,False,,
14288,Em Complementação,Não,2024-12-13T00:00:00,2025-12-13T00:00:00,12,68166,,False,False,,
21457,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,16006,"02.12.10.15.452.0575.1189.4.4.90.51.00
02.12.10.25.752.0327.1201.4.4.90.51.00
02.12.20.26.782.0534.1158.4.4.90.51.00",False,False,,
9321,APROVADO,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,37695,"10 - Poder Executivo de Nova Roma
05 - Obras e Serviços Urbanos
15 - Urbanismo
451  -  Infraestrutura Urbana 
1.004 - Pavimentação de Vias Urbanas
44.90.51 - Obras e Instalações",False,False,,
3598,Enviado para Análise,Sim,2021-09-24T00:00:00,2022-09-24T00:00:00,12,10720,"26 Transporte 
26 782 Transporte Rodoviário
26 782 0003 Gestão da Infraestrutura e Urbanismo Municipal 
26 782 0003 1.004 Construção, Ampliação e Recuperação de Estradas, Pontes e Bueiros da Malha Viária Municipal ",False,False,,
31243,Em Elaboração,Sim,2022-07-01T00:00:00,2023-07-01T00:00:00,12,18491,"ORGÃO: 07 - FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
UNIDADE: 15- SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL
FUNÇÃO: 8- ASSISTENCIA SOCIAL
SUB FUNÇÃO: 125 - OBRAS MUNICIPAIS
PROGRAMA: 2017 - CONSTRUÇAO DO CENTRO MUN DE ASSISTENCIA SOCIAL
NATUREZA DA DESPESA: 4.4.90.51 - OBRAS E INSTALAÇÕES",False,False,,
7346,Enviado para Análise,Sim,2021-09-24T00:00:00,2022-09-24T00:00:00,12,9982,"Funcional: 08.244.0023.2049.0000
Categoria Econômica: 3.3.90.32.03",False,False,,
30433,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,14477,REFORMA DA CASA MORTUARIA ,False,False,,
6735,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,14895,27.122.2739.2.102-3.3.90.30.23 -Manutenção da Secretaria de Esporte,False,False,,
2092,Em Complementação,Sim,2020-06-26T00:00:00,2021-06-26T00:00:00,12,4589,"Projeto/Atividade:  2227
Descrição: Aquisição de Máquinas
Elemento despesa: 4.4.90.52.00.00.00.00 - Equipamentos e Material Permanente
",False,False,,
17034,APROVADO,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,15621,"02.
02001
06.122.0003.2.156 INCENTIVO AO CONSELHO DE SEGURANÇA MUNICIPAL - CONSEG
4.4.9.0.52.00.00.",False,False,,
24915,Em Complementação,Sim,2023-03-29T00:00:00,2025-03-29T00:00:00,24,20125,"10.01 - CONTROLADORIA
10.01.04.122.2011.2.027  - RUBRICA ORÇAMENTARIA 
44.90.52.00 - ELEMENTO DE DESPESA

06.01 - PLANEJAMENTO
06.01.04.122.2017.2.016  - RUBRICA ORÇAMENTARIA
44.90.52.00 - ELEMENTO DE DESPESA

07.01 - SECRETARIA DE ESPORTE
07.01.27.122.2019.2.021 - RUBRICA ORÇAMENTARIA
44.90.52.00 - ELEMENTO DE DESPESA

02.01 - GABINETE
02.01.04.122.2006.2.003 - RUBRICA ORÇAMENTARIA
44.90.52.00 - ELEMENTO DE DESPESA",False,False,,
2027,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,68523,621.0010.0301.0031.485.333.903000000000,False,False,,
1071,Enviado para Análise,Sim,2023-08-30T00:00:00,2025-04-30T00:00:00,20,35568,"Órgão 08 SECRETARIA MUNICIPAL DE OBRAS E VIAÇÃO
Unidade 01 SECRETARIA MUNICIPAL DE OBRAS E VIAÇÃO
Projeto/Atividade 3348 Reforma da Praça
Categoria 3.4.4.90.51.00000000 Obras e Instalações
RECURSO: 1038",False,False,,
30618,Enviado para Análise,Sim,2023-03-29T00:00:00,2025-03-29T00:00:00,24,22442,16.01.13.392.0020.1621 Repasse ctg Tropeiros da Amizade – EP 41210002,False,False,,
17835,Em Complementação,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,14461,"Custeio 
GND3",False,False,,
25637,Enviado para Análise,Sim,2023-08-30T00:00:00,2025-02-28T00:00:00,18,33391,"02.08.01.17.452.1701.2087.4.4.90.51.01 Obras e atividades de saneamento/Obras e instalações de domínio publico 
02.08.01.17.452.1701.2087.3.3.90.39.30 Obras e atividades de saneamento/ Serviço de agua e esgoto 
02.08.01.15.451.1701.2102.4.4.90.51.01 Obras e atividades de saneamento/Obras e instalações de domínio publico 
02.08.01.15.451.1701.2102.3.3.90.39.99 Obras e atividades de saneamento/ Outros serviços de terceiros 
02.08.01.15.451.1701.2102.3.3.90.39.12 Obras e atividades de saneamento/ Locação de maquinas e equipamentos 
02.09.01.26.782.2601.2104.3.3.90.39.99 Departamento de estradas e sinais/ Outros serviços de terceiros 
02.08.03.04.125.1501.2025.4.4.90.52.29 Departamento municipal de transito/ Modernização e controle sistema de transito 
02.08.01.15.122.04.01.2017.3.3.90.39.99 Departamento de Obras/ Outros serviços terceiros pessoa jurídica
02.07.01.12.361.1202.1062.4.4.90.51.01 Departamento de educação/ Obras e instalações de domínio publico  
02.07.01.12.361.1203.1181.4.4.90.51.01 Departamento de educação/ Obras e instalações de domínio publico  

",False,False,,
8977,Concluído,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,36632,"11100 SECRETRARIA DE INFRAESTRUTURA  
11101 SECRETRARIA DE INFRAESTRURA  
15.451.00261.011 CONSTRUÇÃO E RECUPERAÇÃO DE CALÇAMENTO, OBRAS E INSTALAÇÕES  
4.4.90.51.00 OBRAS E INSTALAÇÕES 

10700 SECRETARIA DE TRANSPORTES
10701 SECRETARIA DE TRANSPORTES
2678200401.005 CONSTRUÇÃO E RECUPERAÇÃO DE ESTRADAS VICINAIS
4.4.90.51.00 OBRAS E INSTALAÇÕES 

",False,False,,
20123,Enviado para Análise,Sim,2024-12-13T00:00:00,2025-12-13T00:00:00,12,70447,06.01.01.04.122.0002.3011 - 44905200,False,False,,
20994,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,15680,"ÓRGÃO: 02 – PREFEITURA MUNICIPAL DE FEIRA NOVA DO MARANHÃO – MA
UNIDADE ORÇAMENTÁRIA: 02.08.00 - Secretaria Municipal de Infraestrutura
Projeto/Atividade: 17 512 0611 1024 0000 – PERFURAÇÃO DE POÇOS E OUTROS SISTEMAS DE ABASTECIMENTO.
Natureza da Despesa: 4.4.90.51.00 - OBRAS E INSTALAÇÕES",False,False,,
5415,Em Complementação,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,65050,"4.4.90.51.00 – Obras e Instalações
4.4.90.52.00 -  Equipamentos e Material Permanente
33.90.30.00 - Custeio
",False,False,,
2492,Em Complementação,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,69363,15.451.0008.1126 - Construção e Restauração de Vias Públicas,False,False,,
10255,APROVADO,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,66792,"Unidade: 02.05.05 - SECRETARIA MUNICIPAL DE ESPORTE. CULTURA E LAZER
Função: 13-CuIIura
Sub-Função: 392— Difusão Cultural .
Programa: 0013- CULTURA, ESPORTE E LAZER PARA TODOS
Ação: 2.044- APOIO E REALIZAÇÃO DE EVENTOS CULTURAIS E FESTEJOS TRADICIONAIS .
Elemento: 3.3.90.39.00- OUTROS SERV TERCEIROS - P. JURIDICA .
Fonte: 17063110 Translerencia Especial da União
Sub-Elemento: 3.3.90.39.18- Contratação de empresa/banda/grupo musical/ou profissional do setor artistico",False,False,,
15439,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,65305,Classificcação Orçamentária  1088 - Natureza de Despesa 44.90.51  (451-Infraestrutura Urbana) ,False,False,,
22849,Em Complementação,Sim,2023-12-20T00:00:00,2025-12-20T00:00:00,24,33093,Custeio da Manutenção dos veículos do município,False,False,,
24262,Enviado para Análise,Sim,2023-08-30T00:00:00,2025-08-30T00:00:00,24,36089,0012.0367.0079.2044 - MANUTENCAO DA EDUCACAO ESPECIAL,False,False,,
15073,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,65428,02.007.15.451.0002.1.056. Investimento em Infraestrutura Pública Urbana - Blocos Sextavados,False,False,,
5103,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,66318,44905100 - Obras e Instalações,False,False,,
25770,Em Complementação,Não,2023-03-29T00:00:00,2024-03-29T00:00:00,12,17681,,False,False,,
15870,Enviado para Análise,Sim,2023-12-26T00:00:00,2026-12-26T00:00:00,36,42035,Órgão 14 - Unidade 2 - Ação 2126 - Funcional : 0015.0451.0002 - Modalidade de Aplicação 3449061000000000000 - 0700 - Aquisição de imóveis - Vinculo 1877,False,False,,
22682,Em Complementação,Sim,2023-03-29T00:00:00,2024-03-29T00:00:00,12,21766,04.122.1003.2050.0000,False,False,,
25471,APROVADO,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,11489,"7001 – Secretaria Municipal de Obras e Urbanismo,
15-Urbanismo / 451-Infraestrutura Urbana
Ação 7001.15.122.2000.2.42 , Fonte 1700 –  Reforma de Praças
4.4.90.51.00 – Obras e Instalações.  ",False,False,,
22222,Em Complementação,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,68899,15 451 2015 1039 IMPLANTAÇÃO E RECUPERAÇÃO DE PAVIM. EM VIAS E ESPAÇOS URBANOS (CALÇAMENTO),False,False,,
22350,Em Complementação,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,10503,449052 – EQUIPAMENTO E MATERIAL PERMANENTE,False,False,,
7792,Enviado para Análise,Sim,2021-09-24T00:00:00,2022-09-24T00:00:00,12,11846,"02-PODER EXECUTIVO
10-SECRETARIA MUNICIPAL DE OBRAS E PLANEJAMENTO
01-SECRETARIA MUNICIPAL DE OBRAS E PLANEJAMENTO
26-TRANSPORTE
782-TRANSPORTE RODOVIÁRIO
1503-DESENVOLVIMENTO URBANO
1065-OBRAS DE PAVIMENTAÇÃO ASFÁLTICA E GRANÍTICA DE VIAS PÚBLICAS
4.4.9051.91-OBRAS E INSTALAÇÕES
",False,False,,
4361,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,13500,"Órgão 19 - Secretaria Municipal de Segurança Urbana
Unidade Orçamentária: 01 - Gabinete do Secretário
Função: 06 - Segurança Pública
Subfunção: 181 - Policiamento
Programa: 8005 - Segurança e noite calma
Ação: 2267 - Manutenção da Guarda Municipal
Natureza da Despesa: 44.90.52.24 - Equipamento de Proteção, Segurança e Socorro
Código de Aplicação: 8000000
Valor R$ 1.000.000,00",False,False,,
1270,Em Complementação,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,12499,03.09.15.451.1020.1.010.4.4.90.51,False,False,,
6253,Em Complementação,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,12569,1.0253 - INFRAESTRUTURA URBANA,False,False,,
21486,Em Complementação,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,65036,DESPESA DE CAPITAL E DESPESA CORRENTE.,False,False,,
7029,Em Complementação,Sim,2023-12-26T00:00:00,2024-12-26T00:00:00,12,41574,"02.10.01 - SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS
15.451.0091.1009.0000 - REALIZAÇÃO DE OBRAS DE INFRAESTRUTURA NO MUNICÍPIO
4.4.90.51 - OBRAS E INSTALAÇÕES

02.12.01 - SECRETARIA MUNICIPAL DE SAÚDE
10.121.0011.2038.0000 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE SAÚDE
4.4.90.52.00 - EQUIPAMENTO E MATERIAL PERMANENTE

02.12.01 - SECRETARIA MUNICIPAL DE SAÚDE
10.121.0011.2038.0000 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE SAÚDE
3.3.90.30 - MATERIAL DE CONSUMO
",False,False,,
25357,Enviado para Análise,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,30955,10.01.01.15.452.0044.3059. 44905100- Pavimentação e Calçamento de Vias Públicas,False,False,,
623,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,73551,"Órgão	08 - SECRETARIA DE OBRAS URBANISMO E TRANSPORTE
Unidade	003 - DEPARTAMENTO DE URBANISMO
Função	15 – URBANISMO     
Subfunção	452- SERVIÇOS URBANOS
Programa	11 – URBANIZAR PROPORCIONANDO QUALIDADE DE VIDA
Atividade	1007 - PAVIMENTAÇÃO E RECAPE DE VIAS URBANAS
Natureza da Despesa	4.4.90.51.00.00 Obras e instalações

Órgão 08 Secretaria de Obras Urbanismo e Transporte
Unidade 001 Departamento de Transportes
Proj/Ativ 26.0782.0017.1019 Pavimentação e Adequação de Estradas
Natureza da Despesa 4.4.90.51.00.00 Obras e Instalações
",False,False,,
12861,Enviado para Análise,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,71950,"02.11.02.08.244.0022.2080.4.4.90.52
",False,False,,
23488,Concluído,Não,2023-12-11T00:00:00,2025-12-11T00:00:00,24,31141,,False,False,,
18463,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,35422,"1.706.0.166.600051.01.05.00
2.706.0.366.600051.01.05.00

1009 -  Requalificação de Equipamento Esportivo e de Lazer 
7973 -  Apoio Financeiro a Município para Projeto de Infraestrutura Física na Área de Desporto e Lazer",False,False,,
428,APROVADO,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,16809,"1229 - Obras de infraestrutura urbana no loteamento Santa Lucia na área urbana de Fores da Cunha.
",False,False,,
28142,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,9912,05.01.10.301.0014.025.4.4.90.51 00 00 00 00 CONSTRUIR. AMPLIAR E REFORMAR POSTO DE SAUDE,False,False,,
25994,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,11906,"13-Cultura / 391-Patrimônio Histórico, Artístico e Arqueológico",False,False,,
6886,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,12699,"Função: 06 - Segurança Pública
Subfunção: 122 - Adminstração Geral
Ação: 8074 - Investimento para a Segurança Pública
Valor: R$ 270.000,00 (44.90.52)


FONTE 706",False,False,,
29017,Em Complementação,Não,2022-07-01T00:00:00,2025-07-01T00:00:00,36,18153,,False,False,,
26447,Enviado para Análise,Sim,2021-08-02T00:00:00,2022-02-02T00:00:00,6,10636,"Unidade gestora: 1 - Prefeitura Municipal de Palmeira
Órgão orçamentário: 2000 - PODER EXECUTIVO
Unidade orçamentária: 2007 - SECRETARIA DE TRANSP.OBRAS E SERV.URBANO
Função: 26 - Transporte
Subfunção: 782 - Transporte Rodoviário
Programa: 7 - Vias Urbanas
Ação: 2.32 - Manutenção do Departamento de Transporte
Despesa 282 3.3.90.00.00 Aplicações Diretas 
Fonte de recurso:76 - Emendas Parlam. Indivi. - Transferência especial União - 0.1.76
",False,False,,
8574,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,15012,"08.002.27.812.0008.1029 - 4.4.90.51.00.00
07.002.12.361.0009.1014 -  4.4.90.51.00.00
06.002.15.451.0005.1023 - 4.4.90.51.00.00",False,False,,
8178,Em Complementação,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,16777,0701.15.451.0006.1009.44905100000000-1018,False,False,,
11369,Concluído,Sim,2023-12-11T00:00:00,2025-07-11T00:00:00,19,31105,"Unidade: 14 - Secretaria de Município de Desenvolvimento Rural
Sub Unidade: 01 - Órgãos Subordinados
Projeto Atividade: 20.606.0054 2046 - Manutenção das Ações de Apoio a Geração de Emprego e Renda no Interior
Natureza da Despesa: 3.3.90.32 - Material, Bem ou Serviço de Distribuição Gratuita
Sub Elemento de Despesa: 3.3.90.32.99 - Outros Materiais de Distribuição Gratuita
Fonte de Recurso: 2706 - Transferência Especial da União
&
Natureza da Despesa: 3.3.90.39 - Outros Serviços de Terceiros - Pessoa Jurídica
Sub Elemento de Despesa: 3.3.90.39.21 - Manutenção e Conservação de Estradas
Fonte de Recurso: 2706 - Transferência Especial da União",False,False,,
9089,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,67892,"ÓRGÃO: 3 - PODER EXECUTIVO
UNIDADE ORÇAMENTÁRIA: 31 - SEC. MUNICIPAL DE OBRAS, INFRAESTRUTURA, PLANEJAME
15.451.1129.1.0904.4.90.51.00",False,False,,
24753,Em Complementação,Sim,2023-12-11T00:00:00,2024-12-11T00:00:00,12,36027,1706 TRANSFERÊNCIA ESPECIAL DA UNIÃO,False,False,,
20635,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,21258,02.07.01.04.122.0412.2049.4.4.90.52.00 - Equipamento e material permanente,False,False,,
26853,Enviado para Análise,Sim,2023-12-26T00:00:00,2024-06-26T00:00:00,6,41816,15.451.0009.1.023 - Pavimentação/Calçamento de Vias Públicas,False,False,,
30524,Enviado para Análise,Sim,2023-12-26T00:00:00,2026-08-26T00:00:00,32,42071,"4 4 . 9 0 . 5 1  OBRAS E INSTALAÇÕES
",False,False,,
